x,y,abs_corr
carbon_intensity_gdp,gdp_per_capita_usd,0.03248585869875982
carbon_intensity_gdp,gdp_per_capita_usd_lag1,0.03219368483813624
carbon_intensity_gdp,gdp_usd_lag1,0.032187969451761216
carbon_intensity_gdp,gdp_usd,0.03218496696996129
total_reserves_usd,voice_accountability_imputed,0.03208185042105331
current_account_balance_usd,imports_usd_ln,0.031926199109153106
current_account_balance_usd,imports_usd_ln_safe,0.031926199109153085
current_account_balance_usd,employment_ratio_pct,0.03172490914371344
carbon_intensity_gdp,rule_of_law_z,0.03126627962977087
rule_of_law,carbon_intensity_gdp,0.031266279629770764
current_account_balance_usd,government_final_consumption_pct_gdp,0.03125519146942185
control_corruption,carbon_intensity_gdp,0.03083825550735565
carbon_intensity_gdp,control_corruption_z,0.030838255507355593
carbon_intensity_gdp,rule_of_law_imputed,0.030646444151078665
carbon_intensity_gdp,employment_ratio_pct,0.030381796762484498
current_account_balance_usd,political_stability_z,0.030266530346594656
political_stability,current_account_balance_usd,0.030266530346594628
carbon_intensity_gdp,exports_usd,0.029741957280837478
current_account_balance_usd,political_stability_imputed,0.02887845405044667
government_final_consumption_pct_gdp,total_reserves_usd_ln_safe,0.028548892894226612
government_final_consumption_pct_gdp,total_reserves_usd_ln,0.028548892894226584
carbon_intensity_gdp,imports_usd,0.028103214385253015
gross_capital_formation_pct_gdp,gdp_per_capita_usd_ln,0.027367770339490012
gdp_growth_pct,exports_usd_ln,0.026940554969832997
gdp_growth_pct,exports_usd_ln_safe,0.02694055496983299
gdp_growth_pct,current_account_balance_usd_ln_safe,0.026880402042109636
gdp_growth_pct,current_account_balance_usd_ln,0.02688040204210963
voice_accountability,gross_capital_formation_pct_gdp,0.026697156338832524
gross_capital_formation_pct_gdp,voice_accountability_z,0.0266971563388324
fdi_inflow_usd,carbon_intensity_gdp,0.026139328246226636
carbon_intensity_gdp,trade_exposure,0.025996381533896235
inflation_consumer_prices_pct,employment_ratio_pct,0.02577610006330573
trade_exposure,gdp_deflator_index,0.025728009780023514
gdp_deflator_index,employment_ratio_pct,0.025528053896436285
carbon_intensity_gdp,control_corruption_imputed,0.025449075018495065
gdp_growth_pct,gdp_usd_ln,0.025389702734610754
gdp_growth_pct,gdp_usd_ln_safe,0.025389702734610747
gdp_growth_pct,total_reserves_usd_ln,0.024767737961154963
gdp_growth_pct,total_reserves_usd_ln_safe,0.024767737961154952
imports_usd,inflation_gdp_deflator_pct,0.024652675477334345
exports_usd,inflation_gdp_deflator_pct,0.02458269967902268
fdi_inflow_usd,inflation_gdp_deflator_pct,0.023931924534042717
gross_capital_formation_pct_gdp,voice_accountability_imputed,0.023706110177116626
inflation_gdp_deflator_pct,gdp_usd,0.023692871428579995
gdp_deflator_index,gdp_per_capita_usd_ln,0.023559492496195
current_account_balance_usd,gdp_per_capita_usd_ln,0.02345869744163731
gross_capital_formation_pct_gdp,reg_quality_imputed,0.023405061243056573
total_reserves_usd,inflation_gdp_deflator_pct,0.022950879770129023
inflation_gdp_deflator_pct,gdp_growth_pct,0.02208538869622353
gdp_deflator_index,imports_usd_ln,0.021861188010028572
gdp_deflator_index,imports_usd_ln_safe,0.021861188010028527
gdp_growth_pct,imports_usd_ln,0.021566420157992254
gdp_growth_pct,imports_usd_ln_safe,0.021566420157992244
government_final_consumption_pct_gdp,gross_capital_formation_pct_gdp,0.021462334417191375
current_account_balance_usd,reg_quality_imputed,0.021377645617897702
voice_accountability,external_debt_usd,0.021109947212733376
external_debt_usd,voice_accountability_z,0.02110994721273317
political_stability_z,total_reserves_usd_ln_safe,0.02010404491832384
total_reserves_usd_ln,political_stability_z,0.02010404491832381
political_stability,total_reserves_usd_ln_safe,0.020104044918323655
political_stability,total_reserves_usd_ln,0.02010404491832365
external_debt_usd,voice_accountability_imputed,0.019808324940825607
central_government_debt_pct_gdp,government_final_consumption_pct_gdp,0.019521397826842254
external_debt_usd,inflation_gdp_deflator_pct,0.01940727696588694
reg_quality,current_account_balance_usd,0.01939943344530779
current_account_balance_usd,reg_quality_z,0.019399433445307725
trade_exposure,gdp_usd_ln_safe,0.0193384111267841
trade_exposure,gdp_usd_ln,0.019338411126784097
gdp_deflator_index,exports_usd_ln,0.01880240459266052
gdp_deflator_index,exports_usd_ln_safe,0.018802404592660513
current_account_balance_usd,rule_of_law_imputed,0.01839720769878646
gross_capital_formation_pct_gdp,reg_quality_z,0.018293469492306466
reg_quality,gross_capital_formation_pct_gdp,0.018293469492306445
gdp_deflator_index,gdp_per_capita_usd_lag1,0.018028730503796917
trade_exposure,external_debt_usd_ln_safe,0.01770275763170237
trade_exposure,external_debt_usd_ln,0.017702757631702343
current_account_balance_usd,inflation_consumer_prices_pct,0.017693596199019786
gdp_deflator_index,gdp_per_capita_usd,0.017329193778301603
inflation_gdp_deflator_pct,gdp_usd_ln_safe,0.01713434540056062
inflation_gdp_deflator_pct,gdp_usd_ln,0.01713434540056061
political_stability_imputed,total_reserves_usd_ln_safe,0.016757274967810598
total_reserves_usd_ln,political_stability_imputed,0.01675727496781056
current_account_balance_usd,rule_of_law_z,0.016342370122919885
rule_of_law,current_account_balance_usd,0.016342370122919808
gdp_deflator_index,avg_tariff_rate_manufactured_pct,0.016228573842976414
carbon_intensity_gdp,gov_index_zmean_lag1,0.016136226129307967
trade_exposure,employment_ratio_pct,0.015961089528849236
employment_ratio_pct,voice_accountability_imputed,0.01559936629908417
current_account_balance_usd,gdp_usd_ln_safe,0.015442906591712739
current_account_balance_usd,gdp_usd_ln,0.01544290659171261
gdp_growth_pct,gdp_usd_lag1,0.014883792434471254
voice_accountability,employment_ratio_pct,0.014804677250531351
employment_ratio_pct,voice_accountability_z,0.014804677250531343
total_reserves_usd,trade_exposure,0.01425916046377564
imports_usd,gdp_growth_pct,0.013865338878634137
carbon_intensity_gdp,gov_index_zmean,0.013419353905909401
total_reserves_usd,political_stability_z,0.013223773479956784
political_stability,total_reserves_usd,0.013223773479956735
gdp_deflator_index,current_account_balance_usd_ln,0.013216710763759909
gdp_deflator_index,current_account_balance_usd_ln_safe,0.013216710763759907
current_account_balance_usd,gdp_growth_pct,0.013196979747292033
current_account_balance_usd,gov_index_zmean_lag1,0.013186927898008287
total_reserves_usd,political_stability_imputed,0.013071655881026137
carbon_intensity_gdp,gdp_growth_pct,0.01298712134169953
gdp_deflator_index,total_reserves_usd_ln_safe,0.012938302822096974
gdp_deflator_index,total_reserves_usd_ln,0.012938302822096955
current_account_balance_usd,gov_index_zmean,0.012773402213482617
fdi_inflow_usd,government_final_consumption_pct_gdp,0.012675377671870923
carbon_intensity_gdp,exports_usd_ln,0.01257868155516283
carbon_intensity_gdp,exports_usd_ln_safe,0.012578681555162787
inflation_gdp_deflator_pct,employment_ratio_pct,0.01257313763580181
exports_usd,gdp_growth_pct,0.011671940308182374
exports_usd,gdp_deflator_index,0.010948040017452157
gdp_deflator_index,gdp_usd_ln_safe,0.010886946961856558
gdp_deflator_index,gdp_usd_ln,0.010886946961856556
inflation_gdp_deflator_pct,external_debt_usd_ln_safe,0.010411199196141927
inflation_gdp_deflator_pct,external_debt_usd_ln,0.010411199196141908
imports_usd,gdp_deflator_index,0.010254438566770704
gdp_usd,gdp_growth_pct,0.0101833349316334
government_final_consumption_pct_gdp,gdp_deflator_index,0.00979708906589091
government_final_consumption_pct_gdp,gdp_usd,0.00970096094020567
fdi_inflow_usd,gdp_growth_pct,0.009062430137690067
total_reserves_usd,government_final_consumption_pct_gdp,0.008983562081057713
government_final_consumption_pct_gdp,gdp_usd_lag1,0.008549086659269912
trade_exposure,gdp_growth_pct,0.008291433206316432
current_account_balance_usd,gov_effectiveness_z,0.008209073655074913
gov_effectiveness,current_account_balance_usd,0.008209073655074598
current_account_balance_usd,gdp_per_capita_usd_lag1,0.008138517620622638
carbon_intensity_gdp,gov_effectiveness_imputed,0.007637310656526597
current_account_balance_usd,gdp_per_capita_usd,0.007442840509143894
current_account_balance_usd,carbon_intensity_gdp,0.007357142679905038
employment_ratio_pct,avg_tariff_rate_manufactured_pct,0.007323367707652754
carbon_intensity_gdp,gov_effectiveness_z,0.007316760829187412
gov_effectiveness,carbon_intensity_gdp,0.0073167608291873415
external_debt_usd,government_final_consumption_pct_gdp,0.0072313762230955085
current_account_balance_usd,imports_usd,0.0067832919294129376
carbon_intensity_gdp,imports_usd_ln_safe,0.006231524288730827
carbon_intensity_gdp,imports_usd_ln,0.006231524288730792
fdi_inflow_usd,gdp_deflator_index,0.0057634865677798665
current_account_balance_usd,fdi_inflow_usd_ln_safe,0.005759086464917381
current_account_balance_usd,fdi_inflow_usd_ln,0.005759086464917245
central_government_debt_pct_gdp,current_account_balance_usd_ln_safe,0.005709092661515364
central_government_debt_pct_gdp,current_account_balance_usd_ln,0.005709092661515312
current_account_balance_usd,gov_effectiveness_imputed,0.005432303782364146
gdp_deflator_index,gdp_usd_lag1,0.005273203128344656
gdp_deflator_index,gdp_usd,0.004992666494684701
carbon_intensity_gdp,inflation_consumer_prices_pct,0.004736000562612127
total_reserves_usd,gdp_deflator_index,0.0047243455888368
current_account_balance_usd,avg_tariff_rate_manufactured_pct,0.004692008433033112
current_account_balance_usd,inflation_gdp_deflator_pct,0.004296984209733682
carbon_intensity_gdp,gdp_deflator_index,0.004243003716092763
total_reserves_usd,gdp_growth_pct,0.0036676742497047444
carbon_intensity_gdp,fdi_inflow_usd_ln,0.0030665934025482563
carbon_intensity_gdp,fdi_inflow_usd_ln_safe,0.003066593402548242
current_account_balance_usd,gdp_deflator_index,0.0022915040133770492
control_corruption,current_account_balance_usd,0.002234711835936199
current_account_balance_usd,control_corruption_z,0.002234711835935923
government_final_consumption_pct_gdp,imports_usd,0.002136492271404244
carbon_intensity_gdp,voice_accountability_imputed,0.0021321647322947116
carbon_intensity_gdp,inflation_gdp_deflator_pct,0.0012398492646475898
carbon_intensity_gdp,gdp_usd_ln,0.0008644072704646345
carbon_intensity_gdp,gdp_usd_ln_safe,0.0008644072704645599
gdp_deflator_index,fdi_inflow_usd_ln,0.0006350144924666605
gdp_deflator_index,fdi_inflow_usd_ln_safe,0.0006350144924666404
external_debt_usd,gdp_deflator_index,0.0004280998712540058
carbon_intensity_gdp,voice_accountability_z,0.00022476265409770586
voice_accountability,carbon_intensity_gdp,0.0002247626540975845
government_final_consumption_pct_gdp,exports_usd,0.0001616130067927343
current_account_balance_usd,control_corruption_imputed,5.2340056898016006e-05
